baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000138669	12.6137500768957	-2.34336992839432	0.431698879867943	-5.42825112057542	5.69089315738816e-08	1.49792072855418e-06	PRKG2
ENSG00000138646	46.6484277989352	-0.807780961336424	0.192304092447515	-4.20053962999715	2.66279551753533e-05	0.000264493530369821	HERC5
ENSG00000196616	2063.40482701939	-1.10948579982755	0.26715871955805	-4.15290880890179	3.28275580901787e-05	0.00031420461756424	ADH1B
ENSG00000138821	542.064785187311	-2.36421111050471	0.351208732407779	-6.73164102240969	1.67760125212101e-11	1.25486285496664e-09	SLC39A8
ENSG00000168743	720.689038379881	-1.08653851860356	0.233436357727337	-4.65453851825722	3.2470713432266e-06	4.8428599148571e-05	NPNT
ENSG00000138741	8.97191986916421	-1.5177941176514	0.34091250014262	-4.452151555066	8.50141262052605e-06	0.000106347449171956	TRPC3
ENSG00000251432	13.4428344804765	-0.961925703322618	0.250675299317153	-3.83733740796534	0.000124375529996477	0.000946273816958151	LINC02615
ENSG00000248890	13.5834993345337	-1.65591116618453	0.373241366738151	-4.43656923844201	9.14039441740002e-06	0.000113086348146415	HHIP-AS1
ENSG00000164161	73.3056382930307	-2.44663927093835	0.421044559008606	-5.81087967672405	6.21454190316538e-09	2.16416624328522e-07	HHIP
ENSG00000164167	40.5578849954604	-0.539198287423988	0.133413923513279	-4.04154433978791	5.31003379030706e-05	0.000472680057071596	LSM6
ENSG00000137460	78.1550414635654	-1.37860472882747	0.252375806908812	-5.4625074634257	4.69455789847377e-08	1.26986924999122e-06	FHDC1
ENSG00000171509	23.8098645628017	-2.50769231147747	0.452472321767411	-5.54220046362641	2.98694070923189e-08	8.62189588699505e-07	RXFP1
ENSG00000170088	88.0228231580166	-0.508764250987439	0.101946042556394	-4.99052477398525	6.02154766909287e-07	1.14800923766672e-05	TMEM192
ENSG00000052802	191.680355593819	-1.41314405909377	0.321275433127499	-4.39854378324955	1.08979643020627e-05	0.000130855900599951	MSMO1
ENSG00000164120	271.314068151015	-2.00031097969687	0.416132706959417	-4.80690641769706	1.53283696893572e-06	2.58012890947951e-05	HPGD
